CNPJ_Fundo,dt,values,Percentual_Rentabilidade_Patrimonial_Mes
35.820.768/0001-96,2023-10-01,0.999145,0.999145
35.820.768/0001-96,2023-11-01,0.99917,0.99917
35.820.768/0001-96,2023-12-01,0.99909,0.99909
35.864.448/0001-38,2022-01-01,1.000712,0.986896
35.864.448/0001-38,2022-02-01,1.003606,0.992406
35.864.448/0001-38,2022-03-01,1.025023,1.01532
35.864.448/0001-38,2022-04-01,1.00873,0.996059
35.864.448/0001-38,2022-05-01,1.013022,0.997957
35.864.448/0001-38,2022-06-01,1.004469,0.992281
35.864.448/0001-38,2022-07-01,1.005058,0.994803
35.864.448/0001-38,2022-08-01,1.013291,1.005362
35.864.448/0001-38,2022-09-01,1.010738,1.005104
35.864.448/0001-38,2022-10-01,1.010605,1.004776
35.864.448/0001-38,2022-11-01,0.996875,0.988507
35.864.448/0001-38,2022-12-01,1.005247,0.994638
35.864.448/0001-38,2023-01-01,1.010996,0.999195
35.864.448/0001-38,2023-02-01,1.012717,1.002837
35.864.448/0001-38,2023-03-01,1.015543,1.003652
35.864.448/0001-38,2023-04-01,1.021062,1.010343
35.864.448/0001-38,2023-05-01,1.032884,1.021037
35.864.448/0001-38,2023-06-01,1.019399,1.010558
35.864.448/0001-38,2023-07-01,1.010004,1.002349
35.864.448/0001-38,2023-08-01,1.004695,0.995967
35.864.448/0001-38,2023-09-01,0.998367,0.990152
35.864.448/0001-38,2023-10-01,0.999379,0.990529
35.864.448/0001-38,2023-11-01,1.01931,1.011492
35.864.448/0001-38,2023-12-01,1.012727,1.004998
36.098.375/0001-83,2022-01-01,1.0059337799999999,1.00000426
36.098.375/0001-83,2022-02-01,1.00587941,0.99994991
36.098.375/0001-83,2022-03-01,1.00596223,1.00003244
36.098.375/0001-83,2022-04-01,1.00589505,1.00004051
36.098.375/0001-83,2022-05-01,1.00588675,1.00003244
36.098.375/0001-83,2022-06-01,1.00660191,1.00074779
36.098.375/0001-83,2022-07-01,1.00585183,1.00000209
36.098.375/0001-83,2022-08-01,1.0136746,1.00707491
36.098.375/0001-83,2022-09-01,0.99944138,0.99296252
36.098.375/0001-83,2022-10-01,1.00654976,1.00002498
36.098.375/0001-83,2022-11-01,1.0065296,1.00000498
36.098.375/0001-83,2022-12-01,1.03876058,1.03231099
36.098.375/0001-83,2023-01-01,1.00645782,1.00013745
36.098.375/0001-83,2023-02-01,1.00631922,1.00007236
36.098.375/0001-83,2023-03-01,1.00636334,1.0000443
36.098.375/0001-83,2023-04-01,1.00639105,1.00007229
36.098.375/0001-83,2023-05-01,1.00637852,1.00006022
36.098.375/0001-83,2023-06-01,1.00658825,1.00027033
36.098.375/0001-83,2023-07-01,1.00636853,0.99997971
36.098.375/0001-83,2023-08-01,1.00665334,0.99997399
36.098.375/0001-83,2023-09-01,1.00666228,0.99998275
36.098.375/0001-83,2023-10-01,1.00663252,0.99995288
36.098.375/0001-83,2023-11-01,1.00674246,1.0000625
36.098.375/0001-83,2023-12-01,1.05448337,1.05448337
36.200.701/0001-11,2022-01-01,0.999727,0.999727
36.200.701/0001-11,2022-02-01,0.999695,0.999695
36.200.701/0001-11,2022-03-01,0.999096,0.999096
36.200.701/0001-11,2022-04-01,0.999577,0.999577
36.200.701/0001-11,2022-05-01,0.998735,0.998735
36.200.701/0001-11,2022-06-01,1.01479,1.01479
36.200.701/0001-11,2022-07-01,0.999788,0.999788
36.200.701/0001-11,2022-08-01,1.000526,1.000526
36.200.701/0001-11,2022-09-01,1.001789,1.001789
36.200.701/0001-11,2022-10-01,1.002142,1.002142
36.200.701/0001-11,2022-11-01,1.002065,1.002065
36.200.701/0001-11,2022-12-01,1.002313,1.002313
36.200.701/0001-11,2023-01-01,1.002349,1.002349
36.200.701/0001-11,2023-02-01,1.001161,1.001161
36.200.701/0001-11,2023-03-01,1.003886,1.003886
36.200.701/0001-11,2023-04-01,0.979094,0.979094
36.200.701/0001-11,2023-05-01,0.993598,0.993598
36.200.701/0001-11,2023-06-01,1.006301,1.006301
36.200.701/0001-11,2023-07-01,0.999878,0.999878
36.200.701/0001-11,2023-08-01,0.999865,0.999865
36.200.701/0001-11,2023-09-01,0.99755,0.99755
36.200.701/0001-11,2023-10-01,0.983474,0.983474
36.200.701/0001-11,2023-11-01,0.993194,0.993194
36.200.701/0001-11,2023-12-01,0.996366,0.996366
36.244.015/0001-42,2022-01-01,1.01515657,1.00307384
36.244.015/0001-42,2022-02-01,1.01381728,1.00270128
36.244.015/0001-42,2022-03-01,1.02123081,1.00913693
36.244.015/0001-42,2022-04-01,1.02503369,1.01404801
36.244.015/0001-42,2022-05-01,1.03241614,1.02158265
36.244.015/0001-42,2022-06-01,1.01461884,1.00305017
36.244.015/0001-42,2022-07-01,1.01761429,1.00415855
36.244.015/0001-42,2022-08-01,1.01763355,1.01093354
36.244.015/0001-42,2022-09-01,1.00550396,0.99414245
36.244.015/0001-42,2022-10-01,1.0113269,1.00227938
36.244.015/0001-42,2022-11-01,1.00605398,0.99465152
36.244.015/0001-42,2022-12-01,1.00314763,0.99263917
36.244.015/0001-42,2023-01-01,1.01265513,1.00593777
36.244.015/0001-42,2023-02-01,1.00926648,0.99877294
36.244.015/0001-42,2023-03-01,0.98791422,0.98216424
36.244.015/0001-42,2023-04-01,0.96285536,0.95992816
36.244.015/0001-42,2023-05-01,1.01725488,1.01420549
36.244.015/0001-42,2023-06-01,1.01455888,1.0115522
36.244.015/0001-42,2023-07-01,1.0157903,1.01281796
36.244.015/0001-42,2023-08-01,1.01080679,1.00787206
36.244.015/0001-42,2023-09-01,1.00852772,1.00561592
36.244.015/0001-42,2023-10-01,1.00809593,1.00520039
36.244.015/0001-42,2023-11-01,1.01619586,1.01235511
36.244.015/0001-42,2023-12-01,1.02103295,1.01723907
36.312.772/0001-06,2022-01-01,1.0053594541,0.9940659423
36.312.772/0001-06,2022-02-01,0.9964526538,0.9857666322
36.312.772/0001-06,2022-03-01,1.0128179624,1.0023199724
36.312.772/0001-06,2022-04-01,1.0063191882,0.9947070522
36.312.772/0001-06,2022-05-01,1.0135650243,1.0018910988
36.312.772/0001-06,2022-06-01,1.0046926797,0.9923553837
36.312.772/0001-06,2022-07-01,0.9986986857,0.9869570346
36.312.772/0001-06,2022-08-01,0.99928442,0.9873876
36.312.772/0001-06,2022-09-01,0.99710044,0.98599666
36.312.772/0001-06,2022-10-01,1.00879412,0.99837126
36.312.772/0001-06,2022-11-01,0.98016412,0.97104424
36.312.772/0001-06,2022-12-01,0.99882668,0.98968201
36.312.772/0001-06,2023-01-01,1.00257559,0.99408477
36.312.772/0001-06,2023-02-01,0.999833,0.989157
36.312.772/0001-06,2023-03-01,0.9593523,0.94817762
36.312.772/0001-06,2023-04-01,1.0002933,0.9894454
36.312.772/0001-06,2023-05-01,1.06446592,1.05296083
36.312.772/0001-06,2023-06-01,1.01677892,1.0061096
36.312.772/0001-06,2023-07-01,1.00521898,0.99435892
36.312.772/0001-06,2023-08-01,1.00318479,0.99303406
36.312.772/0001-06,2023-09-01,0.99400754,0.98469134
36.312.772/0001-06,2023-10-01,0.99809796,0.98929394
36.312.772/0001-06,2023-11-01,0.99384556,0.98494627
36.312.772/0001-06,2023-12-01,1.043393557,1.03462796
36.420.742/0001-13,2022-01-01,1.002623,1.002623
36.420.742/0001-13,2022-02-01,1.002944,1.002944
36.420.742/0001-13,2022-03-01,1.002466,1.002466
36.420.742/0001-13,2022-04-01,1.002678,1.002678
36.420.742/0001-13,2022-05-01,1.002398,1.002398
36.420.742/0001-13,2022-06-01,1.002398,1.002398
36.420.742/0001-13,2022-07-01,0.997498,0.997498
36.420.742/0001-13,2022-08-01,0.991362,0.991362
36.420.742/0001-13,2022-09-01,1.005481,1.005481
36.420.742/0001-13,2022-10-01,0.999609,0.999609
36.420.742/0001-13,2022-11-01,1.000242,1.000242
36.420.742/0001-13,2022-12-01,1.013761,1.013761
36.420.742/0001-13,2023-01-01,0.986519,0.986519
36.420.742/0001-13,2023-02-01,1.000016,1.000016
36.420.742/0001-13,2023-03-01,0.998894,0.998894
36.420.742/0001-13,2023-04-01,1.000036,1.000036
36.420.742/0001-13,2023-05-01,0.999458,0.999458
36.420.742/0001-13,2023-06-01,0.999724,0.999724
36.420.742/0001-13,2023-07-01,0.999667,0.999667
36.420.742/0001-13,2023-08-01,0.999839,0.999839
36.420.742/0001-13,2023-09-01,0.999839,0.999839
36.420.742/0001-13,2023-10-01,0.999839,0.999839
36.420.742/0001-13,2023-11-01,0.999839,0.999839
36.420.742/0001-13,2023-12-01,0.999839,0.999839
36.445.551/0001-06,2022-01-01,1.004102,0.998968
36.445.551/0001-06,2022-02-01,1.002021,1.002021
36.445.551/0001-06,2022-03-01,1.008541,1.003985
36.445.551/0001-06,2022-04-01,1.005742,0.998187
36.445.551/0001-06,2022-05-01,1.00451,0.997161
36.445.551/0001-06,2022-06-01,0.991189,0.990775
36.445.551/0001-06,2022-07-01,1.029819,1.024053
36.445.551/0001-06,2022-08-01,1.006481,0.999863
36.445.551/0001-06,2022-09-01,0.999848,0.994486
36.445.551/0001-06,2022-10-01,0.993955,0.986355
36.445.551/0001-06,2022-11-01,1.00162,0.997197
36.445.551/0001-06,2022-12-01,1.007967,0.999923
36.445.551/0001-06,2023-01-01,1.006845,1.00306
36.445.551/0001-06,2023-02-01,0.989207,0.986154
36.445.551/0001-06,2023-03-01,1.020551,1.019699
36.445.551/0001-06,2023-04-01,1.002251,1.001437
36.445.551/0001-06,2023-05-01,1.002338,1.000022
36.445.551/0001-06,2023-06-01,1.004517,1.000452
36.445.551/0001-06,2023-07-01,1.004245,1.000037
36.445.551/0001-06,2023-08-01,1.004318,0.999732
36.445.551/0001-06,2023-09-01,1.004239,0.999584
36.445.551/0001-06,2023-10-01,1.004039,0.999384
36.445.551/0001-06,2023-11-01,1.007818,1.00478
36.445.551/0001-06,2023-12-01,1.003306,1.003233
36.501.181/0001-87,2022-01-01,1.013271,1.007035
36.501.181/0001-87,2022-02-01,1.006464,1.000272
36.501.181/0001-87,2022-03-01,1.006131,0.99994
36.501.181/0001-87,2022-04-01,1.00733,1.001139
36.501.181/0001-87,2022-05-01,1.006738,1.000554
36.501.181/0001-87,2022-06-01,1.006329,0.999949
36.501.181/0001-87,2022-07-01,1.006474,1.000293
36.501.181/0001-87,2022-08-01,1.006542,1.000363
36.501.181/0001-87,2022-09-01,1.006738,1.000561
36.501.181/0001-87,2022-10-01,1.006471,1.000297
36.501.181/0001-87,2022-11-01,1.006456,1.000284
36.501.181/0001-87,2022-12-01,1.011557,1.00489
36.501.181/0001-87,2023-01-01,1.006656,1.000516
36.501.181/0001-87,2023-02-01,1.005894,0.999757
36.501.181/0001-87,2023-03-01,1.008236,1.001999
36.501.181/0001-87,2023-04-01,1.004978,0.998852
36.501.181/0001-87,2023-05-01,1.005464,0.999331
36.501.181/0001-87,2023-06-01,1.005739,0.999602
36.501.181/0001-87,2023-07-01,1.00579,0.99965
36.501.181/0001-87,2023-08-01,1.006262,1.00012
36.501.181/0001-87,2023-09-01,1.067366,1.060852
36.501.181/0001-87,2023-10-01,1.067066,1.060552
36.501.181/0001-87,2023-11-01,1.006072,0.99993
36.501.181/0001-87,2023-12-01,1.038853,1.032711
36.501.198/0001-34,2022-01-01,1.017008,1.009158
36.501.198/0001-34,2022-02-01,1.00728,0.999501
36.501.198/0001-34,2022-03-01,1.007688,0.999906
36.501.198/0001-34,2022-04-01,1.007397,0.999913
36.501.198/0001-34,2022-05-01,1.007222,0.999738
36.501.198/0001-34,2022-06-01,1.009173,1.001687
36.501.198/0001-34,2022-07-01,1.00718,0.999706
36.501.198/0001-34,2022-08-01,1.008305,1.000829
36.501.198/0001-34,2022-09-01,1.007227,0.999757
36.501.198/0001-34,2022-10-01,1.007871,1.000399
36.501.198/0001-34,2022-11-01,1.007224,0.999755
36.501.198/0001-34,2022-12-01,1.066207,1.058736
36.501.198/0001-34,2023-01-01,1.00769,1.000634
36.501.198/0001-34,2023-02-01,1.006204,0.999152
36.501.198/0001-34,2023-03-01,1.006062,0.999475
36.501.198/0001-34,2023-04-01,1.006445,0.999854
36.501.198/0001-34,2023-05-01,1.007375,1.001725
36.501.198/0001-34,2023-06-01,1.006443,1.000333
36.501.198/0001-34,2023-07-01,1.005206,0.999286
36.501.198/0001-34,2023-08-01,1.01033,1.004406
36.501.198/0001-34,2023-09-01,1.0059,1.0
36.501.198/0001-34,2023-10-01,1.004707,0.998807
36.501.198/0001-34,2023-11-01,1.00465,0.998743
36.501.198/0001-34,2023-12-01,1.029973,1.024059
36.501.249/0001-28,2022-01-01,0.99824,0.99824
36.501.249/0001-28,2022-02-01,0.99824,0.99824
36.501.249/0001-28,2022-03-01,0.99824,0.99824
36.501.249/0001-28,2022-04-01,0.9978,0.9978
36.501.249/0001-28,2022-05-01,0.9978,0.9978
36.501.249/0001-28,2022-06-01,0.9978,0.9978
36.501.249/0001-28,2022-07-01,0.999,0.999
36.501.249/0001-28,2022-08-01,0.999,0.999
36.501.249/0001-28,2022-09-01,0.999,0.999
36.501.249/0001-28,2022-10-01,0.999,0.999
36.501.249/0001-28,2022-11-01,0.997,0.997
36.501.249/0001-28,2022-12-01,0.997,0.997
36.501.249/0001-28,2023-01-01,0.997,0.997
36.501.249/0001-28,2023-02-01,0.997,0.997
36.501.249/0001-28,2023-03-01,1.0,1.0
36.501.249/0001-28,2023-04-01,1.0,1.0
36.501.249/0001-28,2023-05-01,1.0,1.0
36.501.249/0001-28,2023-06-01,1.0,1.0
36.501.249/0001-28,2023-07-01,1.0,1.0
36.501.249/0001-28,2023-08-01,1.0,1.0
36.501.249/0001-28,2023-09-01,1.0,1.0
36.501.249/0001-28,2023-10-01,1.0,1.0
36.501.249/0001-28,2023-11-01,1.0,1.0
36.501.249/0001-28,2023-12-01,1.0,1.0
36.642.099/0001-72,2022-01-01,1.003763,1.000658
36.642.099/0001-72,2022-02-01,1.004455,1.0
36.642.219/0001-31,2022-01-01,1.009973,0.992397
36.642.219/0001-31,2022-02-01,1.014659,1.001318
36.642.219/0001-31,2022-03-01,1.013249,1.002166
36.642.219/0001-31,2022-04-01,1.031594,1.010237
36.642.219/0001-31,2022-05-01,1.01335,0.99585
36.642.219/0001-31,2022-06-01,0.992526,0.973968
36.642.219/0001-31,2022-07-01,1.009628,0.997991
36.642.219/0001-31,2022-08-01,1.027959,1.005747
36.642.219/0001-31,2022-09-01,1.021911,1.008907
36.642.219/0001-31,2022-10-01,1.01872,0.998325
36.642.219/0001-31,2022-11-01,1.022373,0.995857
36.642.219/0001-31,2022-12-01,1.019467,1.011618
36.642.219/0001-31,2023-01-01,1.012455,0.99546
36.642.219/0001-31,2023-02-01,1.00258,0.991501
36.642.219/0001-31,2023-03-01,1.014448,1.006036
36.642.219/0001-31,2023-04-01,1.014523,0.999538
36.642.219/0001-31,2023-05-01,1.012184,0.997861
36.642.219/0001-31,2023-06-01,1.014163,1.0031
36.642.219/0001-31,2023-07-01,1.014215,1.001766
36.642.219/0001-31,2023-08-01,1.011487,0.997748
36.642.219/0001-31,2023-09-01,1.006885,0.994203
36.642.219/0001-31,2023-10-01,1.027007,1.010958
36.642.219/0001-31,2023-11-01,0.998922,0.987269
36.642.219/0001-31,2023-12-01,0.999843,0.989718
36.642.244/0001-15,2022-01-01,1.00751,0.996969
36.642.244/0001-15,2022-02-01,1.006183,0.996356
36.642.244/0001-15,2022-03-01,1.015155,1.008806
36.642.244/0001-15,2022-04-01,1.006957,1.000388
36.642.244/0001-15,2022-05-01,1.00305,0.996471
36.642.244/0001-15,2022-06-01,1.044939,1.036497
36.642.244/0001-15,2022-07-01,1.003488,0.997051
36.642.244/0001-15,2022-08-01,1.005562,0.995383
36.642.244/0001-15,2022-09-01,1.007311,0.999723
36.642.244/0001-15,2022-10-01,1.009041,1.000531
36.642.244/0001-15,2022-11-01,1.002658,0.995744
36.642.244/0001-15,2022-12-01,0.999728,0.992104
36.642.244/0001-15,2023-01-01,1.004469,0.997446
36.642.244/0001-15,2023-02-01,1.007827,0.998361
36.642.244/0001-15,2023-03-01,1.011289,1.005052
36.642.244/0001-15,2023-04-01,1.008211,1.000185
36.642.244/0001-15,2023-05-01,1.009807,1.003312
36.642.244/0001-15,2023-06-01,0.9948,0.959013
36.642.244/0001-15,2023-07-01,1.006492,0.999078
36.642.244/0001-15,2023-08-01,1.006654,0.998958
36.642.244/0001-15,2023-09-01,1.004831,0.998533
36.642.244/0001-15,2023-10-01,1.012923,1.006161
36.642.244/0001-15,2023-11-01,1.010598,1.0042740000000001
36.642.244/0001-15,2023-12-01,1.002654,0.996314
36.642.275/0001-76,2022-01-01,0.987752,0.993997
36.642.275/0001-76,2022-02-01,0.993849,0.998456
36.642.275/0001-76,2022-03-01,0.990174,0.9950600000000001
36.642.275/0001-76,2022-04-01,0.990561,0.995392
36.642.275/0001-76,2022-05-01,0.989568,0.994783
36.642.275/0001-76,2022-06-01,0.999529,1.004206
36.642.275/0001-76,2022-07-01,1.03844,0.994942
36.642.275/0001-76,2022-08-01,0.990458,0.995292
36.642.275/0001-76,2022-09-01,0.99043,0.995152
36.642.275/0001-76,2022-10-01,0.990148,0.99515
36.642.275/0001-76,2022-11-01,0.990759,0.995583
36.642.275/0001-76,2022-12-01,0.99331,0.997882
36.642.275/0001-76,2023-01-01,1.001919,1.005772
36.642.275/0001-76,2023-02-01,0.993293,0.996974
36.642.275/0001-76,2023-03-01,0.993036,0.996729
36.642.275/0001-76,2023-04-01,0.993025,0.996737
36.642.275/0001-76,2023-05-01,1.003127,1.006341
36.642.275/0001-76,2023-06-01,0.997126,1.000096
36.642.275/0001-76,2023-07-01,1.030213,0.998499
36.642.275/0001-76,2023-08-01,0.995624,0.998679
36.642.275/0001-76,2023-09-01,0.994855,0.998019
36.642.275/0001-76,2023-10-01,0.995654,0.998383
36.642.275/0001-76,2023-11-01,0.996084,0.998741
36.642.275/0001-76,2023-12-01,0.997251,0.999784
36.642.293/0001-58,2022-01-01,0.997347,0.983553
36.642.293/0001-58,2022-02-01,1.007626,0.996525
36.642.293/0001-58,2022-03-01,1.023691,1.0079
36.642.293/0001-58,2022-04-01,1.001251,0.989
36.642.293/0001-58,2022-05-01,1.014685,1.0026
36.642.293/0001-58,2022-06-01,1.012271,0.996221
36.642.293/0001-58,2022-07-01,1.00179,0.9866779999999999
36.642.293/0001-58,2022-08-01,1.015231,1.00451
36.642.293/0001-58,2022-09-01,1.011243,1.000829
36.642.293/0001-58,2022-10-01,1.013873,1.004661
36.642.293/0001-58,2022-11-01,0.999368,0.990589
36.642.293/0001-58,2022-12-01,1.01169,1.001617
36.642.293/0001-58,2023-01-01,1.012766,0.999228
36.642.293/0001-58,2023-02-01,1.009717,0.998267
36.642.293/0001-58,2023-03-01,1.013716,1.002073
36.642.293/0001-58,2023-04-01,1.013634,1.001746
36.642.293/0001-58,2023-05-01,1.016978,1.005664
36.642.293/0001-58,2023-06-01,1.017263,1.005588
36.642.293/0001-58,2023-07-01,1.008586,0.997669
36.642.293/0001-58,2023-08-01,1.008939,0.998796
36.642.293/0001-58,2023-09-01,1.005184,0.992157
36.642.293/0001-58,2023-10-01,1.018121,1.009076
36.642.293/0001-58,2023-11-01,1.014561,1.005019
36.642.293/0001-58,2023-12-01,1.00419,0.99591
36.642.311/0001-00,2022-01-01,1.004178,0.996222
36.642.311/0001-00,2022-02-01,0.996612,0.990935
36.642.311/0001-00,2022-03-01,0.998142,0.992117
36.642.311/0001-00,2022-04-01,0.994534,1.004526
36.642.311/0001-00,2022-05-01,1.004283,1.000139
36.642.311/0001-00,2022-06-01,1.00277,1.033758
36.642.311/0001-00,2022-07-01,1.00442,0.999687
36.642.311/0001-00,2022-08-01,1.003134,0.997409
36.642.311/0001-00,2022-09-01,0.986266,0.981119
36.642.311/0001-00,2022-10-01,0.998136,0.991822
36.642.311/0001-00,2022-11-01,1.008922,1.001119
36.642.311/0001-00,2022-12-01,0.95192,0.973797
36.642.311/0001-00,2023-01-01,1.00404,0.999449
36.642.311/0001-00,2023-02-01,0.992438,0.988853
36.642.311/0001-00,2023-03-01,0.994082,0.990455
36.642.311/0001-00,2023-04-01,0.992035,0.98735
36.642.311/0001-00,2023-05-01,1.006098,1.002916
36.642.311/0001-00,2023-06-01,1.00356,0.998494
36.642.311/0001-00,2023-07-01,1.006336,1.001072
36.642.311/0001-00,2023-08-01,1.069381,1.067529
36.642.311/0001-00,2023-09-01,0.993032,0.98961
36.642.311/0001-00,2023-10-01,0.998501,0.966295
36.642.311/0001-00,2023-11-01,0.997733,0.996588
36.642.311/0001-00,2023-12-01,0.995995,0.992738
36.655.973/0001-06,2022-01-01,1.013214,0.991735
36.655.973/0001-06,2022-02-01,1.013598,1.003992
36.655.973/0001-06,2022-03-01,1.029905,1.019407
36.655.973/0001-06,2022-04-01,1.010582,1.000763
36.655.973/0001-06,2022-05-01,1.019561,1.001106
36.655.973/0001-06,2022-06-01,1.015539,1.005337
36.655.973/0001-06,2022-07-01,1.004015,0.976131
36.655.973/0001-06,2022-08-01,1.01678,1.006304
36.655.973/0001-06,2022-09-01,1.006721,0.996203
36.655.973/0001-06,2022-10-01,1.014303,1.003621
36.655.973/0001-06,2022-11-01,0.996228,0.96277
36.655.973/0001-06,2022-12-01,1.017172,1.006673
36.655.973/0001-06,2023-01-01,1.015466,0.996731
36.655.973/0001-06,2023-02-01,1.014672,0.998021
36.655.973/0001-06,2023-03-01,1.020655,1.011417
36.655.973/0001-06,2023-04-01,1.012898,1.003831
36.655.973/0001-06,2023-05-01,1.012803,0.996237
36.655.973/0001-06,2023-06-01,1.018109,1.008069
36.655.973/0001-06,2023-07-01,1.007433,0.992174
36.655.973/0001-06,2023-08-01,1.006858,0.981741
36.655.973/0001-06,2023-09-01,0.999615,0.993259
36.655.973/0001-06,2023-10-01,1.017051,1.011944
36.655.973/0001-06,2023-11-01,1.026999,1.00483
36.655.973/0001-06,2023-12-01,0.989604,0.98412
36.669.535/0001-05,2022-01-01,1.0100377,0.99922886
36.669.535/0001-05,2022-02-01,1.00517818,0.99744565
36.669.535/0001-05,2022-03-01,1.00983764,1.00208531
36.669.535/0001-05,2022-04-01,0.99870636,0.99870636
36.669.535/0001-05,2022-05-01,1.02106441,1.00557197
36.669.535/0001-05,2022-06-01,1.00987398,1.00217068
36.669.535/0001-05,2022-07-01,1.00953493,0.99573844
36.669.535/0001-05,2022-08-01,1.00949536,1.00137998
36.669.535/0001-05,2022-09-01,1.00712474,0.99902054
36.669.535/0001-05,2022-10-01,1.00901923,1.00090709
36.669.535/0001-05,2022-11-01,1.00933657,1.00063874
36.669.535/0001-05,2022-12-01,1.00927756,1.00058529
36.669.535/0001-05,2023-01-01,1.01376624,1.00103161
36.669.535/0001-05,2023-02-01,1.0080118,0.99933356
36.669.535/0001-05,2023-03-01,1.0095101,1.00082608
36.669.535/0001-05,2023-04-01,1.00951083,1.00083397
36.669.535/0001-05,2023-05-01,1.00949223,1.0008226
36.669.535/0001-05,2023-06-01,1.0104715,1.000234
36.669.535/0001-05,2023-07-01,1.01315415,0.99893621
36.669.535/0001-05,2023-08-01,1.00973473,1.00106503
36.669.535/0001-05,2023-09-01,1.01224312,1.01224312
36.669.535/0001-05,2023-10-01,1.01173391,1.00194071
36.669.535/0001-05,2023-11-01,1.00990339,1.00012916
36.669.535/0001-05,2023-12-01,1.01222277,1.00200558
36.771.692/0001-19,2022-01-01,1.00959002,0.99268293
36.771.692/0001-19,2022-02-01,1.00609799,0.98906628
36.771.692/0001-19,2022-03-01,1.0305804,1.0133604
36.771.692/0001-19,2022-04-01,1.0125364,0.9987297
36.771.692/0001-19,2022-05-01,1.0100591,0.9951714
36.771.692/0001-19,2022-06-01,1.0000052,0.9861138
36.771.692/0001-19,2022-07-01,1.01607786,1.00307444
36.771.692/0001-19,2022-08-01,1.0156451,1.0026816
36.771.692/0001-19,2022-09-01,1.0158675,1.0061709
36.771.692/0001-19,2022-10-01,1.0140414,1.0044042
36.771.692/0001-19,2022-11-01,0.9932529,0.9825917
36.771.692/0001-19,2022-12-01,1.0033565,0.9935914
36.771.692/0001-19,2023-01-01,1.0065123,0.9955922
36.771.692/0001-19,2023-02-01,1.0099248,0.9989564
36.771.692/0001-19,2023-03-01,1.01562551,1.00462551
36.771.692/0001-19,2023-04-01,1.00227425,1.00107425
36.771.692/0001-19,2023-05-01,1.02612287,1.01428013
36.771.692/0001-19,2023-06-01,1.02795318,1.01522761
36.771.692/0001-19,2023-07-01,1.01202872,0.99929416
36.771.692/0001-19,2023-08-01,1.00259454,0.98977452
36.771.692/0001-19,2023-09-01,1.00462051,0.99387128
36.771.692/0001-19,2023-10-01,0.99828201,0.98739556
